央视频道,#genre#
4K央视,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8
4K纯享,http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8
4K欢笑,http://39.134.39.39/PLTV/88888888/224/3221226203/index.m3u8#http://39.134.18.66/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226582/index.m3u8
4K江苏,http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228113/index.m3u8

海外,#genre#
WWE,https://d2p372oxiwmcn1.cloudfront.net/hls/main.m3u8
世界时尚,https://wfcint.mediacdn.ru/cdn/wfcintweb/playlist.m3u8#https://wfcint.mediacdn.ru/cdn/wfcintweb/playlist_sdmid.m3u8
法·时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8#http://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8#http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8#http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8#http://95.67.47.115/hls/hdfashion_ua_low/index.m3u8#http://95.67.47.115/hls/hdfashion_ua_hi/index.m3u8
韩·MBC,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8#http://www.pickcom.co.kr:1935/sjp/live07/chunklist_w2107750490.m3u8#https://5c3639aa99149.streamlock.net/live_TV/TV/playlist.m3u8
韩·MTN,http://183.110.27.87/mtnlive/_definst_/720/chunklist.m3u8
韩·YTN,http://slive.sciencetv.kr:1935/science/yslive_20140419_1/playlist.m3u8#http://slive.ytn.co.kr/ytn/_definst_/ytn_stream_20190306/playlist.m3u8
韩·KCTV,http://119.77.96.184:1935/chn21/chn21/chunklist_w252131137.m3u8
韩·TBS,http://58.234.158.60:1935/catvlive/myStream/playlist.m3u8#http://58.234.158.60:1935/catvlive/myStream/playlist.m3u8
韩·SBSCJB,http://1.222.207.80:1935/live/cjbtv/chunklist_w1357270949.m3u8
韩·EBS-1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8#http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8#http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
韩·EBS-2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8#http://ebsonair.ebs.co.kr:1935/ebs2familypc/familypc1m/playlist.m3u8#http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8#http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
韩·EBSE,http://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/plus3tablet500k.index.m3u8#http://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/plus3tablet500k.index.m3u8
韩·阿里郎WORLD,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8#http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8
韩·KBSWorld,https://livecdn.fptplay.net/sdb/kbs_hls.smil/chunklist_b2500000.m3u8
韩·SexyK-Pop,https://srv1.zcast.com.br/kpoptv/kpoptv/.m3u8
韩·EBS少儿,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
韩·BBS佛教,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
韩·职业,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8
韩·GOODTV,http://mobliestream.c3tv.com:554/live/goodtv.sdp/playlist.m3u8
韩·YTNDMB,http://slive.ytn.co.kr:1935/dmb/ydlive_20140419_1/playlist.m3u8
日·NHK,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8#https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
日·AnimaxHD,https://livecdn.fptplay.net/hda3/animaxport_hls.smil/chunklist.m3u8#https://livecdn.fptplay.net/hda3/animaxport_2000.stream/.m3u8
日·Atx,https://sub2.neetball.net/live/neet.m3u8
日·ウェザーニュース,https://movie.mcas.jp/mcas/smil:wn1.smil/master.m3u8#http://movie.mcas.jp/mcas/wn1_2/master.m3u8
日·GunmaTV,https://movie.mcas.jp/switcher/smil:mcas8.smil/master.m3u8
日·全天新闻,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
日·宝石GSTV,https://gemstv.wide-stream.net/gemstv01/smil:gemstv01.smil/chunklist_w1860888413_b600000.m3u8
日·声优广播,http://www.uniqueradio.jp/agplayerf/hls/Active.m3u8
日·QVC,http://cdn-live1.qvc.jp/iPhone/800/800.m3u8
日·NHK华语,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
CGNTV,http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_kr02/chunklist_w1604760015.m3u8#http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_jp/chunklist_w564190259.m3u8#https://livedoc.cgtn.com/500d/prog_index.m3u8#http://liveru.cgtn.com/1000r/prog_index.m3u8#http://livear.cgtn.com/1000a/prog_index.m3u8#http://livees.cgtn.com/1000e/prog_index.m3u8#http://live.cgtn.com/1000/prog_index.m3u8#http://live.cgtn.com/500/prog_index.m3u8#http://liveru.cgtn.com/1000r/prog_index.m3u8#http://livees.cgtn.com/1000e/prog_index.m3u8#http://live.cgtn.com/500/prog_index.m3u8#http://liveru.cgtn.com/1000r/prog_index.m3u8#http://livees.cgtn.com/1000e/prog_index.m3u8
ChannelNewsAsia,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
FTVLIVE,http://218.236.58.185:1935/FTVLIVE_MOBILE/Stream_mobile/playlist.m3u8
新闻CBSNews1,http://cbsnewshd-lh.akamaihd.net/i/CBSNHD_7@199302/master.m3u8
俄·IGITV蓝光,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
俄·ТВTV蓝光,http://hls-video01.cdnvideo.ru/video01/smil:video01.smil/chunklist_b4128000.m3u8
俄·NastoyashcheyeVremya,http://rfe-lh.akamaihd.net/i/rfe_tvmc5@383630/master.m3u8
俄·RBC(Opt-1),http://92.50.128.180/utv/1358/index.m3u8
俄·音乐TROSoyuz,http://live2.mediacdn.ru/sr1/tro/playlist.m3u8
俄·Euronews,http://evronovosti.mediacdn.ru/sr1/evronovosti/playlist_2m.m3u8
和平HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
KPRF,http://kprf-htlive.cdn.ngenix.net/live/_definst_/stream_high/chunklist.m3u8
法·时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8#http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8#http://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8#http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8#http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
VOA卫视『蓝光』,https://voa-lh.akamaihd.net/i/voa_mpls_tvmc8@326847/master.m3u8
ChannelNewsAsia『蓝光』,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNBC18,https://cnbctv18-lh.akamaihd.net/i/cnbctv18_1@174868/index_5_av-p.m3u8
美·NASAPublicChannel,https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master_2000.m3u8#https://ntv2.akamaized.net/hls/live/2013923/NASA-NTV2-HLS/master_2000.m3u8
NDTV24X7,https://ndtv24x7elemarchana.akamaized.net/hls/live/2003678/ndtv24x7/ndtv24x7master.m3u8
VB,http://live.tv2bornholm.dk/stream/live/chunklist.m3u8
半·新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
美·彭博财经BloombergTV,http://liveproduseast.akamaized.net/us/Channel-USTV-AWS-virginia-1/Source-USTV-1000-1_live.m3u8
M2O音乐TV,http://m2otv-lh.akamaihd.net/i/m2oTv_1@186074/index_600_av-b.m3u8#http://m2otv-lh.akamaihd.net/i/m2oTv_1@186074/index_600_av-p.m3u8
意·电台,http://radioitaliatv-lh.akamaihd.net/i/radioitaliatv_1@329645/index_720x480_av-p.m3u8
法·24台,http://static.france24.com/live/F24_EN_LO_HLS/live_web.m3u8#http://static.france24.com/live/F24_AR_LO_HLS/live_web.m3u8#http://tv.balkanweb.com/news24/livestream/playlist.m3u8#http://tv.balkanweb.com:8081/news24/livestream/chunks.m3u8
Ytv,http://streams.sibinformburo.cdnvideo.ru/sibinformburo/sibinformburo.sdp/chunklist.m3u8
法·第五世界台,http://v3plusinfo247hls-i.akamaihd.net/hls/live/218877-b/v3plusinfo247hls/v3plusinfo247hls_1_1.m3u8#http://v3plusinfo247hls-i.akamaihd.net/hls/live/218877-b/v3plusinfo247hls/v3plusinfo247hls_1_1.m3u8#http://v3plusinfo247hls-i.akamaihd.net/hls/live/218877-b/v3plusinfo247hls/v3plusinfo247hls_1_1.m3u8#http://v3plusinfo247hls-i.akamaihd.net/hls/live/218877-b/v3plusinfo247hls/v3plusinfo247hls_1_1.m3u8
新加坡,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
赛马网,https://racingvic-i.akamaized.net/hls/live/598695/racingvic/268.m3u8
HP音乐蓝光,http://hls-video01.cdnvideo.ru/video01/smil:video01.smil/chunklist_b4128000.m3u8
彭博财经,http://liveproduseast.akamaized.net/us/Channel-USTV-AWS-virginia-1/Source-USTV-1000-1_live.m3u8
美法·时尚音乐,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
模特音乐FashionTV(SK),http://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8#http://95.67.47.115/hls/hdfashion_ua_low/index.m3u8
音乐MusicTop,http://live-edge01.telecentro.net.ar/live/smil:musictop.smil/chunklist_w538311571_b364000_sleng.m3u8
TVIkim音乐(1080p),http://edge.vediostream.com/abr/tvikim/live/tvikim_source/playlist.m3u8
CNA(1080p),https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
美·红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8#http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
西·加利西亚欧洲体育电视台,http://europa-crtvg.flumotion.com/playlist.m3u8
泰·THAIPBS,http://thaipbs-live.cdn.byteark.com/live-en/playlist_720p/index.m3u8
美·CSBN,https://cbsnhls-i.akamaihd.net/hls/live/264710/cbsn_hlsprod_2/master_360.m3u8
澳·赛马网,https://racingvic-i.akamaized.net/hls/live/598695/racingvic/268.m3u8
西·CanalParlamento(Updated),http://congresodirecto-f.akamaihd.net:80/i/congreso6_1@54665/master.m3u8
丹·TV2Fyn,http://cdn-lt-hls-vod.tv2fyn.dk/fhls/p/1966291/sp/196629100/serveFlavor/entryId/0_yct7rqn3/v/2/flavorId/0_h2wfmuqm/name/a.mp4/index.m3u8
丹·TV2Lorry,http://cdn-lt-hls-vod.tv2lorry.dk/fhls/p/2045321/sp/204532100/serveFlavor/entryId/0_0u9letdh/v/1/flavorId/0_p5f7q6yf/name/a.mp4/index.m3u8
墨·UnoTV(VOD),http://ooyalahd2-f.akamaihd.net/i/UnoTV01_delivery@122640/master.m3u8
哥斯达黎加ExtremaTV,http://livestreamcdn.net:1935/ExtremaTV/ExtremaTV/playlist.m3u8
乌·M2音乐,http://live.m2.tv/hls3/stream.m3u8
乌·100ws,http://85.238.112.40:8810/hls_sec/239.33.16.32-.m3u8
乌·Lale,http://stream.atr.ua/lale//live/index.m3u8
捷·音乐Retro(Opt-1),http://stream.mediawork.cz/retrotv/retrotvHQ1/playlist.m3u8
斯·TV8,http://109.74.145.11:1935/tv8/mp4:tv8.stream_360p/chunklist_w974670813.m3u8
斯·TVNZ,http://s1.media-planet.sk:80/live/novezamky/BratuMarian.m3u8
希·FoxTV,http://live.streams.ovh:1935/foxtv/foxtv/playlist.m3u8
印·ABPAsmita,http://abpasmita-lh.akamaihd.net:80/i/abpasmita_1@77821/master.m3u8
日·CGNTV,http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_jp/chunklist_w564190259.m3u8
越·ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
阿尔巴利亚,http://tvsn-i.akamaihd.net/hls/live/261837/expo/expo_750.m3u8
狗狗宠物,http://video.blivenyc.com/broadcast/prod/2061/22/file-3192k.m3u8
西·Ⅰ中国环球,http://livees.cgtn.com/1000e/prog_index.m3u8
VB,http://live.tv2bornholm.dk/stream/live/chunklist.m3u8
THAIPBS-3,http://thaipbs-live.cdn.byteark.com/live/playlist_480p/index.m3u8
France24Arabic,http://static.france24.com/live/F24_AR_LO_HLS/live_web.m3u8
TV7+(Хмельн),http://tv7plus.com/hls/tv7_site.m3u8
新·Ⅰ亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
泰·公共三台,http://thaipbs-live.cdn.byteark.com/live/playlist_1080p/index.m3u8
TVIKIM44,http://edge.vediostream.com/abr/tvikim/live/tvikim_480p/playlist.m3u8
45,http://edge.vediostream.com/abr/tvikim/live/tvikim_480p/chunks.m3u8
ZEEALWAN50,http://ghaasiflu.online/Dijlah/tracks-v1a1/mono.m3u8
越·HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8

HD高清,#genre#
CCTV1综合频道HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225490/index.m3u8#http://iptv.tvfix.org/hls/cctv1hd.m3u8#http://aliyun4a-live.bestvcdn.com.cn/live/program/Dbestvapp-mobile-v4.live.bestvcdn.com.cnD/_pomvdoqv_key79D2456ECD8BD8950AD4567985692EA7D1E3499D3F990AE38C82102825F0A7A81D4DA3A24B6CDDE88CAF7D56C9A4E3A045085234255D5D5984C42152543A512FB79599BE89E9B12362F01DC70C323A54DDE47990A85F2B384F203256FE5EC1C6CCBDAFAA37E5006345A7DC2DBB647B01_/live/cctv1hd/4000000/d1.m3u8
CCTV2经济频道HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225612/index.m3u8#http://iptv.tvfix.org/hls/cctv2hd.m3u8#http://121.51.224.66/tlivecloud-cdn.ysp.cctv.cn/9B5D775DB9C479EFF2349885A7C39D7CDC0BD598367CFD2837BA7A804B608B7CE432CDF6BCA24F3A1F7328F51AD6E3311F617A7D228E5A839F10A3C3ED81F6A129F1CF45557C1D9665756BC447E030AB96AA67D81381E3D4504A9329B8D65723D1D9D6B67039F253B9005D0A884CC911AD0964D6F9A17AF41241448B483E1F623617A5C48F5242A0F5776392B30C3357/2000272103.m3u8#http://aliyun4a-live.bestvcdn.com.cn/live/program/Dbestvapp-mobile-v4.live.bestvcdn.com.cnD/_rrexqmgr_key9D30EAF15ABCA6B0F96F33D28D91E0755C83244E719717E265D9AF8932810F3F2977C205109B55FA663B1F3A4B81C1D01F25C4AC884545419C162647F0597BC5AEA1B5EEB64F32D3B925EEBF76CF2DA8011ADA03614B46532906376FDAE5DE68F28A8FD551CC2FBF51CA046F310D4DF1_/live/cctv1hd/4000000/d1.m3u8
CCTV3综艺频道HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225611/index.m3u8#http://iptv.tvfix.org/hls/cctv3hd.m3u8
CCTV4中文国际HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225610/index.m3u8#http://iptv.tvfix.org/hls/cctv4hd.m3u8
CCTV5+体育赛事HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225494/index.m3u8#http://iptv.tvfix.org/hls/cctv5phd.m3u8
CCTV5体育频道HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225489/index.m3u8#http://iptv.tvfix.org/hls/cctv5hd.m3u8
CCTV6电影频道HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225609/index.m3u8#http://iptv.tvfix.org/hls/cctv6hd.m3u8
CCTV7国防军事HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226002/index.m3u8#http://iptv.tvfix.org/hls/cctv7hd.m3u8
CCTV8电视剧频道HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225492/index.m3u8#http://iptv.tvfix.org/hls/cctv8hd.m3u8
CCTV9纪录频道HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225607/index.m3u8#http://iptv.tvfix.org/hls/cctv9hd.m3u8
CCTV10科教频道HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225606/index.m3u8#http://iptv.tvfix.org/hls/cctv10hd.m3u8
CCTV11戏曲频道HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225853/index.m3u8#http://iptv.tvfix.org/hls/cctv11.m3u8
CCTV12社会与法HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225605/index.m3u8#http://iptv.tvfix.org/hls/cctv12hd.m3u8
CCTV13新闻频道HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226062/index.m3u8#http://iptv.tvfix.org/hls/cctv13hd.m3u8
CCTV14少儿频道HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225604/index.m3u8#http://iptv.tvfix.org/hls/cctv14hd.m3u8
CCTV15音乐频道HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225854/index.m3u8#http://iptv.tvfix.org/hls/cctv15hd.m3u8#http://121.51.224.66/tlivecloud-cdn.ysp.cctv.cn/2E9795B3D79A6BF0E4E30C32B46C7876476BF797E1BB101E95D7D448F931AAA5669A5801B0EFF9039A2408E64721B170A4074054BA77E0F70CF1BBAD83638292060950568F21B43BA6F2CA31C6CFC2C3FAAEA96D031B377EA53E126022ACCC53DCEBD4E8346C02F6BC52E20267B7D4A64ADDD54FA0414514C7EFBCA5BAA298D2DEEF90142903DE7DD3D5AFCC351B0567/2000205003.m3u8
CCTV-16奥运,http://iptv.tvfix.org/hls/cctv16hd.m3u8#http://121.51.224.66/tlivecloud-cdn.ysp.cctv.cn/63FEF8965C9572096BCBB1BBCBCF7FFB3837DA1F4344B30ABF7EE44B046B9341B42E05A42773E55B79C97E76493FA7C883E1E2404DF5FD96C6EC16620F471D4938E97EC8C3E9E9B69D966DFA518D25AB6A8399BE866361B9B797356F7FCA004DC4E101101C3C7FCAE2FFC1BC826B07EF36668236344A08798F5C4B7FCBA4FD0331A632FFB747B8630DEB9BB0C15FDEB0/2012375003.m3u8
CCTV17农业频道HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225608/index.m3u8#http://iptv.tvfix.org/hls/cctv17hd.m3u8
凤凰资讯,http://iptv.tvfix.org/hls/fhzx.m3u8
凤凰中文,http://iptv.tvfix.org/hls/fhzw.m3u8
凤凰电影,http://iptv.tvfix.org/hls/fhdy.m3u8
Discovery,http://iptv.tvfix.org/hls/discovery.m3u8
国家地理,http://iptv.tvfix.org/hls/natlgeo.m3u8
ChannelV,http://iptv.tvfix.org/hls/channelv.m3u8
星空卫视,http://iptv.tvfix.org/hls/startv.m3u8
StarSports,http://iptv.tvfix.org/hls/starsports.m3u8
CHC动作电影,http://iptv.tvfix.org/hls/chcatv.m3u8
CHC家庭电影,http://iptv.tvfix.org/hls/chctv.m3u8
美亚电影台,http://iptv.tvfix.org/hls/mydy2.m3u8#http://iptv.tvfix.org/hls/mydy.m3u8#http://iptv.tvfix.org/hls/mydy_v.m3u8#http://iptv.tvfix.org/hls/mydy_a2.m3u8
天映频道,http://iptv.tvfix.org/hls/typd2.m3u8#http://iptv.tvfix.org/hls/typd.m3u8
天映经典,http://iptv.tvfix.org/hls/tyjd2.m3u8#http://iptv.tvfix.org/hls/tyjd.m3u8

翡翠台,http://iptv.tvfix.org/hls/jadenhk2.m3u8#http://iptv.tvfix.org/hls/jadenhk.m3u8
翡翠台海外,http://iptv.tvfix.org/hls/jade2.m3u8,http://iptv.tvfix.org/hls/jade.m3u8
J2,http://iptv.tvfix.org/hls/j2.m3u8#http://iptv.tvfix.org/hls/j22.m3u8
无线新闻台,http://iptv.tvfix.org/hls/inews.m3u8
明珠台,http://iptv.tvfix.org/hls/pearl.m3u8#http://iptv.tvfix.org/hls/pearl2.m3u8#http://iptv.tvfix.org/hls/financenhk.m3u8
TVBS亚洲台,http://iptv.tvfix.org/hls/tvbs.m3u8
TVBS新闻台,http://iptv.tvfix.org/hls/tvbsnews.m3u8

Animax,http://iptv.tvfix.org/hls/animax2.m3u8#http://iptv.tvfix.org/hls/animax.m3u8
HandsUpChannel,http://iptv.tvfix.org/hls/kid.m3u8
Thrill,http://iptv.tvfix.org/hls/thrill.m3u8#http://iptv.tvfix.org/hls/thrill2.m3u8
tvN,http://iptv.tvfix.org/hls/tvn.m3u8
TVB经典台,http://iptv.tvfix.org/hls/tvbjd.m3u8
TVB为食台,http://iptv.tvfix.org/hls/tvbws.m3u8
TVB星河,http://iptv.tvfix.org/hls/tvbxh2.m3u8#http://iptv.tvfix.org/hls/tvbxh.m3u8
TVB功夫台,http://iptv.tvfix.org/hls/tvbkf2.m3u8#http://iptv.tvfix.org/hls/tvbkf.m3u8
湖南卫视HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225506/index.m3u8#http://iptv.tvfix.org/hls/hunanhd.m3u8
江苏卫视HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225504/index.m3u8#http://iptv.tvfix.org/hls/jshd.m3u8
浙江卫视HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225505/index.m3u8#http://iptv.tvfix.org/hls/zjhd.m3u8
北京卫视HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225502/index.m3u8#http://iptv.tvfix.org/hls/btv1hd.m3u8
东方卫视HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225503/index.m3u8#http://iptv.tvfix.org/hls/dfhd.m3u8
深圳卫视HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225592/index.m3u8#http://iptv.tvfix.org/hls/szhd.m3u8
安徽卫视HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225590/index.m3u8#http://iptv.tvfix.org/hls/ahhd.m3u8
冬奥纪实HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226011/index.m3u8#http://iptv.tvfix.org/hls/btv11hd.m3u8
广东卫视HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225589/index.m3u8#http://iptv.tvfix.org/hls/gdhd.m3u8
贵州卫视HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225586/index.m3u8#http://iptv.tvfix.org/hls/gzhd.m3u8#http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225796/index.m3u8
河南卫视HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226064/index.m3u8#http://iptv.tvfix.org/hls/hnhd.m3u8
黑龙江卫视HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225594/index.m3u8#http://iptv.tvfix.org/hls/hljhd.m3u8
吉林卫视HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225598/index.m3u8#http://iptv.tvfix.org/hls/jlhd.m3u8
江西卫视HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225599/index.m3u8#http://iptv.tvfix.org/hls/jxhd.m3u8
辽宁卫视HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225593/index.m3u8#http://iptv.tvfix.org/hls/lnhd.m3u8
云南卫视HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226063/index.m3u8#http://iptv.tvfix.org/hls/yntv.m3u8
重庆卫视HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225601/index.m3u8#http://iptv.tvfix.org/hls/cqhd.m3u8
陕西卫视HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225498/index.m3u8#http://iptv.tvfix.org/hls/sxtv.m3u8
四川卫视HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225600/index.m3u8#http://iptv.tvfix.org/hls/schd.m3u8
天津卫视HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225588/index.m3u8#http://iptv.tvfix.org/hls/tjhd.m3u8
海南卫视,http://iptv.tvfix.org/hls/lyhd.m3u8
山东卫视,http://iptv.tvfix.org/hls/sdhd.m3u8
东南卫视,http://iptv.tvfix.org/hls/dnhd.m3u8
甘肃卫视,http://iptv.tvfix.org/hls/gstv.m3u8
广西卫视,http://iptv.tvfix.org/hls/gxhd.m3u8
河北卫视,http://iptv.tvfix.org/hls/hebhd.m3u8
湖北卫视,http://iptv.tvfix.org/hls/hbhd.m3u8
內蒙古卫视,http://iptv.tvfix.org/hls/nmtv.m3u8
寧夏卫视,http://iptv.tvfix.org/hls/nxtv.m3u8
山西卫视,http://iptv.tvfix.org/hls/sxrtv.m3u8
新疆卫视,http://iptv.tvfix.org/hls/xjtv.m3u8
青海卫视,http://iptv.tvfix.org/hls/qhtv.m3u8
兵团卫视,http://iptv.tvfix.org/hls/bttv.m3u8
厦门卫视,http://iptv.tvfix.org/hls/xmtv.m3u8
未知HD,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225891/index.m3u8#http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226010/index.m3u8#http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225985/index.m3u8
上海纪实人文,http://iptv.tvfix.org/hls/docuchina.m3u8
湖南金鹰纪实,http://iptv.tvfix.org/hls/gedocu.m3u8
湖南金鹰卡通,http://iptv.tvfix.org/hls/jykttv.m3u8
FTV足球頻道,http://iptv.tvfix.org/hls/zqhd.m3u8
北京卫视,http://iptv.tvfix.org/hls/btv1hd.m3u8
北京文艺,http://iptv.tvfix.org/hls/btv2hd.m3u8
北京科教,http://iptv.tvfix.org/hls/btv3hd.m3u8
北京影视,http://iptv.tvfix.org/hls/btv4hd.m3u8
北京財經,http://iptv.tvfix.org/hls/btv5hd.m3u8
北京生活,http://iptv.tvfix.org/hls/btv7hd.m3u8
北京青年,http://iptv.tvfix.org/hls/btv8hd.m3u8
北京新聞,http://iptv.tvfix.org/hls/btv9hd.m3u8
北京卡酷,http://iptv.tvfix.org/hls/btv10hd.m3u8
CGTN,http://iptv.tvfix.org/hls/cctv16.m3u8
CGTN-紀錄,http://iptv.tvfix.org/hls/cgtnhd.m3u8
山東教育,http://iptv.tvfix.org/hls/sdetv.m3u8
CETV-1,http://iptv.tvfix.org/hls/cetv1hd.m3u8
CETV-3,http://iptv.tvfix.org/hls/cetv3.m3u8
CETV-4,http://iptv.tvfix.org/hls/cetv4.m3u8

杭州移动,#genre#
